video_id,link,title,published_at_utc,published_date_wib,published_time_wib,channel_id,channel_title,channel_subscribers,view_count,like_count,comment_count,is_short
Avr-1v7sHOQ,https://www.youtube.com/watch?v=Avr-1v7sHOQ,driver gojek bersatu,2025-08-29T14:00:20Z,8/29/2025,21:00:20,UCK7mHmbPMIR5RMZ6zQ1M-vw,Adi Rokhatul Family,5940,460,0,0,TRUE
4N78h3eA-ag,https://www.youtube.com/watch?v=4N78h3eA-ag,Lanjutkan Perjuangan!! Adik Affan Dapat Beasiswa Dari GoTo #viral,2025-08-29T14:00:14Z,8/29/2025,21:00:14,UCJqZeY-QYLfV_-3Y9ulq_mA,NetizenWatch,1940,736,8,0,TRUE
3mGho7te1NE,https://www.youtube.com/watch?v=3mGho7te1NE,Lanjutkan Perjuangan!! Adik Affan Dapat Beasiswa Dari GoTo #viral,2025-08-29T14:00:12Z,8/29/2025,21:00:12,UCnQszfOjxBGyC52e_J2D9qQ,MADING ZAMAN NOW,30000,727,12,0,TRUE
B6qBsnVBko0,https://www.youtube.com/watch?v=B6qBsnVBko0,"""7 Anggota Brimob Diperiksa Usai Rantis Tew4sk4n Driver Ojol ?? | Fakta Terbaru Bikin Geger!""#Brimob",2025-08-29T13:51:21Z,8/29/2025,20:51:21,UCdYuC90_qI76XRMRv_VjzMQ,Gosip Artis,19400,3685,13,2,TRUE
8emopHXCpv0,https://www.youtube.com/watch?v=8emopHXCpv0,Driver ojek online madiun turut berbela sungkawa atas gugurnya Affan Setiawan #gojek #ojol,2025-08-29T13:50:44Z,8/29/2025,20:50:44,UC_i2ZGr8ouYk-TEYM-crmIw,FAUZAN MAXIM,1570,1237,11,0,TRUE
LZ1Us7dVSIw,https://www.youtube.com/watch?v=LZ1Us7dVSIw,AFFAN KURNIAWAN DRIVER OJOL KORBAN BRIMOB,2025-08-29T13:48:26Z,8/29/2025,20:48:26,UCS3PIO7cbX98YzsqJBx6mHg,WAHANTO,392000,1641,131,3,FALSE
i8RX0QsIVBo,https://www.youtube.com/watch?v=i8RX0QsIVBo,solidaritas untuk kawan kita yang sudah gugur #grab #gojek #shopeefooddriver,2025-08-29T13:45:43Z,8/29/2025,20:45:43,UC-3a26fpopTE4MR4-ujhWZA,Lan Jalanan,7,315,11,0,TRUE
6g2S5Xl5zBg,https://www.youtube.com/watch?v=6g2S5Xl5zBg,WAJAH 7 BRIMOB YANG MEN4BRAK OJOL #shorts #shortvideo #trending #viral #gojek #ojol #fyp,2025-08-29T13:39:42Z,8/29/2025,20:39:42,UCV2Q03TiZ89XwyIUipW3Sjw,AmperaNews,1000,2655,13,2,TRUE
bqBxCqbJW3A,https://www.youtube.com/watch?v=bqBxCqbJW3A,Akhirnya Prabowo BUKA SUARA soal insiden mobil brimob #demo #ojol #polisi #news,2025-08-29T13:37:23Z,8/29/2025,20:37:23,UC-PLdBEnfYxzWCr0wSyTbsg,UmbuDay,903000,16099,180,6,TRUE
C7z4086jZWQ,https://www.youtube.com/watch?v=C7z4086jZWQ,TNI BERSAMA RAKYAT TERKAIT DEMO DPR DAN KEADIL4N UNTUK DRIVER OJOL AFFAN KURNIAWAN #dpr #driverojol,2025-08-29T13:36:04Z,8/29/2025,20:36:04,UChIW7QQwEM27o7lyJB4UL9A,EON DENILANSA 2,210000,585,3,0,TRUE
HeUrWxt0ryY,https://www.youtube.com/watch?v=HeUrWxt0ryY,RAI??#memes #funny #comedy #lucu #dlanggu #beranda #puri #lc #ojol #gojek #pacet #kota #dawar #banter,2025-08-29T13:34:03Z,8/29/2025,20:34:03,UCXJuxnKK3cDPZmygMTrZ6yg,Susanto Dlanggu Channel,1330,650,1,0,TRUE
1UnrYf8T5qc,https://www.youtube.com/watch?v=1UnrYf8T5qc,"DRIVER OJOL DILINDAS, RAKYAT PUN BERINGAS",2025-08-29T13:33:34Z,8/29/2025,20:33:34,UCo3k4A_0vBtnP9W2I6fSaLQ,Donni Andriawan,478,1062,10,0,TRUE
QiM43JSVp9I,https://www.youtube.com/watch?v=QiM43JSVp9I,"teruskan perjuangan Affan, adik Affan terima beasiswa dari GoTo #foryou #beritaviral #shortsviral",2025-08-29T13:30:50Z,8/29/2025,20:30:50,UCUoIf0-DaXHGIwxZpHPRrTg,jo.tventertainment,17500,887,5,0,TRUE
YCqACAHIOVg,https://www.youtube.com/watch?v=YCqACAHIOVg,Terungkap! Tersangka Yang Melindas Driver Ojol.,2025-08-29T13:26:11Z,8/29/2025,20:26:11,UCrVbXqsEvFGm6H4vgcLVFxA,Update ID,481,73,0,0,TRUE
WCYwL89j7wY,https://www.youtube.com/watch?v=WCYwL89j7wY,#demo #brimob #ojol #gojek,2025-08-29T13:23:55Z,8/29/2025,20:23:55,UCnpV6fPscfqb681jRvdz0dA,Gumi FYI,109,3022,16,5,TRUE
J7RyciVJJb0,https://www.youtube.com/watch?v=J7RyciVJJb0,??LIVE: Mahasiswa UI dan BEM SI Demo Hari Ini Tuntut Keadilan Buntut Mobil Rantis Polisi Lindas Ojol,2025-08-29T13:23:24Z,8/29/2025,20:23:24,UCmxAIW7RDDC88EPk4ry16Kg,Tribunnews,14900000,805248,3192,6,FALSE
TZLu3OmjcGE,https://www.youtube.com/watch?v=TZLu3OmjcGE,"PERANG GAS AIR MATA Polisi Vs Demo Ojol Korban Brimob di Jl Tunjungan, Delta Plaza, Surabaya Ricuh",2025-08-29T13:22:19Z,8/29/2025,20:22:19,UCdygRiDGTM9kjc-7hrrB-7Q,Harian Surya,3430000,364,,,FALSE
w2LQslAIkbQ,https://www.youtube.com/watch?v=w2LQslAIkbQ,singkirkan dpr #dpr #demo #gojek #ojol #shorts #short #viral #youtubeshorts #tarakan #shortvideo,2025-08-29T13:21:16Z,8/29/2025,20:21:16,UCEebjxf6reKDR-wBmAClC6g,Resti Indriani,301,459,6,0,TRUE
3nbyYbC-nz4,https://www.youtube.com/watch?v=3nbyYbC-nz4,turut berduka cita affan #ojol #duka #brimob #ojekonline #hijau #gojek #indonesia #lindas #demo,2025-08-29T13:21:05Z,8/29/2025,20:21:05,UCw2Pr3bK0lX6ou-swatdr4g,Hallo Almost,333,386,3,0,FALSE
Y4wI-Mml88I,https://www.youtube.com/watch?v=Y4wI-Mml88I,"??LIVE: BUNTUT BRIMOB Lindas Sopir Ojol, MAHASISWA UI & BEM Seluruh Indonesia Gelar Demo",2025-08-29T13:13:49Z,8/29/2025,20:13:49,UC521vrOXTNDCV6BKPIFBsyQ,Tribunnews Bogor,1040000,55822,189,5,FALSE
Rbo5kxej9K0,https://www.youtube.com/watch?v=Rbo5kxej9K0,Hati-Hati Provokasi #liongbie #konsultanspiritual #demo #dpr #indonesia #fbpro #ojol #gojek #fyp,2025-08-29T13:10:12Z,8/29/2025,20:10:12,UCA9cAQi9231n-Bn58k_q93w,Liong Bie,2170,479,4,0,TRUE
0Wvf5jk8XxE,https://www.youtube.com/watch?v=0Wvf5jk8XxE,Jaket Grab??#review #reviewjujur #grab #gojek #ojol,2025-08-29T13:04:07Z,8/29/2025,20:04:07,UCQ9ecSGwZI7f4LJTjt35rNQ,KADE.Project,66,875,6,0,TRUE
vJFbbElM2IQ,https://www.youtube.com/watch?v=vJFbbElM2IQ,masyaallah aisar berbagi ke ojol #aisarkhaled #aisar,2025-08-29T13:01:19Z,8/29/2025,20:01:19,UCTUuEzEhztcT8Q_HGWncojA,MIRDZAQILAH,12900,4711,270,11,TRUE
P_PC-wESSak,https://www.youtube.com/watch?v=P_PC-wESSak,Solidaritas Ribuan OJOL MENGANTAR Affan  #ojol #pencarinafkah #gojek #gojek #shorts #short #news,2025-08-29T12:52:18Z,8/29/2025,19:52:18,UC599GqJe8xBQsV2H6zRX1Uw,PINGGOL CHANNEL,3060,8,1,0,TRUE
nQ_webflqsM,https://www.youtube.com/watch?v=nQ_webflqsM,Suasana Haru Ribuan Ojol Konvoi Iringi Pemakaman Affan Kurniawan,2025-08-29T12:51:59Z,8/29/2025,19:51:59,UCWsoBJrEECfPEB2x6426Bvw,DMITV,898000,804,36,0,TRUE
IFp5tfB2WZI,https://www.youtube.com/watch?v=IFp5tfB2WZI,Kericuhan Usai Insiden Ojol | Massa Bakar 8 Mobil di Sekitar Markas Brimob,2025-08-29T12:51:40Z,8/29/2025,19:51:40,UCqL9vrh5ODA2P3iIYuymh5w,AYIS,3560,2147,9,1,TRUE
aKqZJGAj7Vc,https://www.youtube.com/watch?v=aKqZJGAj7Vc,OJOL???#ojol #gojek #dlanggu #karnaval #ogohogoh #banter #beranda #benjeng #shorts #dawar #dapet,2025-08-29T12:42:55Z,8/29/2025,19:42:55,UCXJuxnKK3cDPZmygMTrZ6yg,Susanto Dlanggu Channel,1330,2806,15,0,TRUE
7EobDpGTb4o,https://www.youtube.com/watch?v=7EobDpGTb4o,Intinya? #shortvideo #short #ojol #gojek #affankurniawan #affan #dpr #demodpr #demo #ojolberduka,2025-08-29T12:30:56Z,8/29/2025,19:30:56,UCYEnFhnXK3XsYUHV9QO1tDQ,dR. Grand,34,636,3,0,TRUE
5ceR08KfVa4,https://www.youtube.com/watch?v=5ceR08KfVa4,Polda Kalsel Gelar Shalat Ghaib untuk Driver Ojol yang Tewas Saat Aksi Unjuk Rasa di Jakarta,2025-08-29T12:30:29Z,8/29/2025,19:30:29,UCYIuWgRqkRKH33bqQbFEv9Q,Dinamika Nusantara Post,12,1254,4,0,TRUE
kCkpDhHZYVU,https://www.youtube.com/watch?v=kCkpDhHZYVU,#dpr #viralvideo #viralshorts #viral #ojol #onepiece #politik #srimulyani #grab #gojek,2025-08-29T12:29:23Z,8/29/2025,19:29:23,UCnvldhW8uaxSHs4Shgs9N4w,hendra Saputra,4,617,11,0,TRUE
k0kl-5Jk-_I,https://www.youtube.com/watch?v=k0kl-5Jk-_I,Kata Puitis Dramatis | Pemakaman Pengemudi Ojol Tewas di Tabrak Rantis Polisi di Tengah Demo,2025-08-29T12:27:07Z,8/29/2025,19:27:07,UCB7xhHIWX-ukK2-Vfa8QrSg,Rahmat Hidayat,238,623,11,0,TRUE
lasmjNLXGlk,https://www.youtube.com/watch?v=lasmjNLXGlk,#demodpr #beritaterkin #mahasiswa #ojol,2025-08-29T12:24:38Z,8/29/2025,19:24:38,UCzPhAX3ATGhby3xt_L7DHyA,Naw.,2220,2059,113,10,FALSE
SR-msAu0Oaw,https://www.youtube.com/watch?v=SR-msAu0Oaw,Detik-detik Mahasiswa dan Ojol Rusak Mobil Provos,2025-08-29T12:23:58Z,8/29/2025,19:23:58,UCQX4SN1ljEtFrm5ruA80XbA,Redaksi Patrol Media,334,1847,24,3,FALSE
MFW-ThS4K9E,https://www.youtube.com/watch?v=MFW-ThS4K9E,pengawalan pemakaman OJOL korban mobil Ratis Brimob #affankurniawan #ojol #gojek,2025-08-29T12:22:31Z,8/29/2025,19:22:31,UCpecJEkzCHxWqfcAMqYt2Yw,Sedulur Dermayu ,2020,330,2,0,FALSE
oHZH01BhTAM,https://www.youtube.com/watch?v=oHZH01BhTAM,?? Raffi Ahmad Panen Hujatan Netizen ?? Gara-Gara Pamer Penghargaan di Hari Driver Ojol Tewas,2025-08-29T12:19:26Z,8/29/2025,19:19:26,UClzfq4xrffOdvsuJWKI3Eww,Ai_Indonesia_Funny,8880,2978,32,2,TRUE
QPA0J86-Bek,https://www.youtube.com/watch?v=QPA0J86-Bek,Aisar Khaledd Sudah Jadi Sahabat Ojol Sejak Dulu Karna Dia Sering Berbagi ke Oj di Indo dan Malay,2025-08-29T12:19:09Z,8/29/2025,19:19:09,UCYYMxQWXGytwlTrNNV6pUQQ,Masyita Arbani's Gaming,57500,5739,264,10,TRUE
Gig3MO31DeA,https://www.youtube.com/watch?v=Gig3MO31DeA,"??LIVE - 7 Brimob Pelindas Driver Ojol Affan Ditahan, Dinyatakan Langgar Etik",2025-08-29T12:13:05Z,8/29/2025,19:13:05,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5620000,15714,54,5,FALSE
mdZMVY41s1M,https://www.youtube.com/watch?v=mdZMVY41s1M,Ricuh Aksi Solidaritas Ojol Solo Raya #gojeksoloraya #demoojol #gojek,2025-08-29T12:03:28Z,8/29/2025,19:03:28,UCCf0nGSsuqa1b1B_YTc7IFg,Sidji Sing Pinilih,3380,433,,0,TRUE
pSpCC9u0Fyw,https://www.youtube.com/watch?v=pSpCC9u0Fyw,Apakah akar masalahnya memang ada di DPR? ?? #demo #polri #ojol #dpr #cemas,2025-08-29T11:59:59Z,8/29/2025,18:59:59,UCaor8n9kUjHY3VLZ467bIcw,CEMAS - Cerita Masyarakat,3690,1510,32,2,TRUE
fs1iBslmWC8,https://www.youtube.com/watch?v=fs1iBslmWC8,viral ?#demo #brimob #gojek #fyp??viral #fyp,2025-08-29T11:58:37Z,8/29/2025,18:58:37,UCamWkt2yymyC3epKJq-x9Fg,Arumi Cantik,312,831,8,0,TRUE
pV7Bqik8UKk,https://www.youtube.com/watch?v=pV7Bqik8UKk,"Prabowo arah siasatan telus, janji tindakan tegas insiden kematian pemandu Gojek",2025-08-29T11:58:17Z,8/29/2025,18:58:17,UCoV8oT-GyqYSJkxzuAKG3Jw,Berita Harian Online,517000,389,6,0,FALSE
M7G7bpaNns0,https://www.youtube.com/watch?v=M7G7bpaNns0,#gojekindonesia #gojek #demodpr,2025-08-29T11:54:49Z,8/29/2025,18:54:49,UCzuBg3RcQZwAbBXbJGGc1Vw,Mahesaafamily,6,755,12,0,TRUE
MH9U0JH2JTs,https://www.youtube.com/watch?v=MH9U0JH2JTs,Prabowo: Turut Berdukacita atas Meninggalnya Ojol.,2025-08-29T11:46:28Z,8/29/2025,18:46:28,UCbPRXRD0ZWmjAR8PMRd_JFQ,Bagi Berita,138,479,3,1,FALSE
s5-hwsI_BRI,https://www.youtube.com/watch?v=s5-hwsI_BRI,rip #polri #gojek #demo #fyp,2025-08-29T11:44:09Z,8/29/2025,18:44:09,UCOIdD0FBM_cgJ7-_ruw7RCQ,Parman Taulama,148,282,1,0,FALSE
I9UR58MvimM,https://www.youtube.com/watch?v=I9UR58MvimM,Perwakilan brimob mintak maaf atas insiden ojol  ?????,2025-08-29T11:39:12Z,8/29/2025,18:39:12,UC4zK3h3aVbxkK3d-i2AvAkA,Seputar konoha Terviral ,130,4890,15,3,TRUE
3Bn6yJTkkSk,https://www.youtube.com/watch?v=3Bn6yJTkkSk,Ribuan ojol ikut mengantar Affan Kurniawan ke peristirahatan terakhirnya. #gojek #ojol #affan,2025-08-29T11:36:35Z,8/29/2025,18:36:35,UCg1GQU_jwx0O_NoNXoFHRtQ,A1 Fraksi,22,2,0,0,TRUE
EUGlpsdw_6s,https://www.youtube.com/watch?v=EUGlpsdw_6s,"Prabowo arah siasatan telus, janji tindakan tegas insiden kematian pemandu Gojek",2025-08-29T11:36:28Z,8/29/2025,18:36:28,UCoV8oT-GyqYSJkxzuAKG3Jw,Berita Harian Online,517000,16,0,0,FALSE
xslcLEp2BiI,https://www.youtube.com/watch?v=xslcLEp2BiI,#ojol #ojolindonesia #motovlog #gojek #grab #beritaterkini #maximdriver #harusberanda #ojolviral,2025-08-29T11:34:31Z,8/29/2025,18:34:31,UClG5bxenxXBaBrkOXU52NOA,Samtown Project,9070,772,0,0,TRUE
jYR3fIFjTQw,https://www.youtube.com/watch?v=jYR3fIFjTQw,#ojol #ojolindonesia #motovlog #gojek #grab #beritaterkini #maximdriver #masukberandayoutube,2025-08-29T11:32:28Z,8/29/2025,18:32:28,UClG5bxenxXBaBrkOXU52NOA,Samtown Project,9070,970,5,0,TRUE
zHnGdyVHGDg,https://www.youtube.com/watch?v=zHnGdyVHGDg,Pengemudi Rantis Akui tak Tahu jika lindas ojol hingga tewas,2025-08-29T11:30:03Z,8/29/2025,18:30:03,UC2RAChg3Wlq7KCCWB8Lp2og,Ono Berita,8260,1053,2,1,TRUE
Lwuo0HMrT3M,https://www.youtube.com/watch?v=Lwuo0HMrT3M,"?Heboh! Ojol Dilindas Rantis, Artis Ikut Bersuara.",2025-08-29T11:29:30Z,8/29/2025,18:29:30,UCMHrSl9zD2uq_yNJxODXMwg,BlinkNews Scroll,438,9037,40,2,TRUE
jTNyP_qERFg,https://www.youtube.com/watch?v=jTNyP_qERFg,hidup cuma sekali malah lahir di indonesia #beritaterkini #demodpr #ojol #gojek #brimob #polri,2025-08-29T11:27:14Z,8/29/2025,18:27:14,UCD6sXdrG24nyiDuT0BqsfyQ,elieser tarigan,9540,934,17,0,TRUE
4TxmkUHLBto,https://www.youtube.com/watch?v=4TxmkUHLBto,Goldie ndutojol bro ojol Omen Ojol Patojek Dida Gojek Keren davrizojol Jordanojol Buditomojol,2025-08-29T11:16:45Z,8/29/2025,18:16:45,UCyfZ1979PJUPlj0iv1h0Z2A,KingMrGalank,2480,2,,0,TRUE
CuD5Eg8lPWE,https://www.youtube.com/watch?v=CuD5Eg8lPWE,first time getting Chinese customers ?? #ojol #gojek #bali,2025-08-29T11:11:54Z,8/29/2025,18:11:54,UCMtPUxkrhqngyKh8SE_Etbw,Made from Bali,191,848,17,0,TRUE
BxYpOx5_5KU,https://www.youtube.com/watch?v=BxYpOx5_5KU,Ketua DPR mintak tindak tegas insiden ojol ?????,2025-08-29T11:11:46Z,8/29/2025,18:11:46,UC4zK3h3aVbxkK3d-i2AvAkA,Seputar konoha Terviral ,130,5813,10,2,TRUE
UcCckaWxxWg,https://www.youtube.com/watch?v=UcCckaWxxWg,??LIVE Mahasiswa dan BEM se-Indonesia Demo Hari Ini Tuntut Keadilan Ojol Dilindas Mobil Brimob,2025-08-29T11:10:15Z,8/29/2025,18:10:15,UCT5H_ppXrhC7SFurhrezJKw,Tribun Sumsel,3750000,170442,595,3,FALSE
yFqPtF9cGfw,https://www.youtube.com/watch?v=yFqPtF9cGfw,"VIRAL !!Demo chaos, memakan korban 1 orang ojol MENINGGAL dunia dilindas mobil baracuda brimob",2025-08-29T11:07:26Z,8/29/2025,18:07:26,UCnP7v2SYYof-gtIhYkDbLMQ,Bli Kasep,8260,924,5,0,FALSE
wj1r0ZomXqY,https://www.youtube.com/watch?v=wj1r0ZomXqY,Om gojek kasik kedok cantik sama bety,2025-08-29T11:06:30Z,8/29/2025,18:06:30,UCmDHpAX1idRAXmm4jbJuSEQ,Anik Hgm Official,16600,5090,28,0,TRUE
HCnpVA5O5wA,https://www.youtube.com/watch?v=HCnpVA5O5wA,Ramai Driver Ojol antar Almarhum Affan ke peristirahatan Terkahir nya ?????,2025-08-29T11:03:49Z,8/29/2025,18:03:49,UC4zK3h3aVbxkK3d-i2AvAkA,Seputar konoha Terviral ,130,3059,31,0,TRUE
EBvovkWz6uw,https://www.youtube.com/watch?v=EBvovkWz6uw,"??Tampang 7 Anggota Brimob di Mobil Rantis Lindas Ojol hingga Tewas Disorot, Terungkap Korban Affan",2025-08-29T11:01:07Z,8/29/2025,18:01:07,UCT5H_ppXrhC7SFurhrezJKw,Tribun Sumsel,3750000,59674,174,25,FALSE
Q0m2-xifLog,https://www.youtube.com/watch?v=Q0m2-xifLog,???? ?????????VENTUS WE???,2025-08-29T11:00:46Z,8/29/2025,18:00:46,UCB_W2l-vg-NRcISwQ5knrdA,????????aschannel34                   ,13000,262,25,1,FALSE
RuEOJyDW3kM,https://www.youtube.com/watch?v=RuEOJyDW3kM,"Puisi Dramatis | Pemakaman Affan Kurniawan, pengemudi ojol, meninggal dunia setelah terlindas rantis",2025-08-29T10:58:59Z,8/29/2025,17:58:59,UCB7xhHIWX-ukK2-Vfa8QrSg,Rahmat Hidayat,238,191,2,0,FALSE
CDwesiovaNQ,https://www.youtube.com/watch?v=CDwesiovaNQ,??LIVE - Situasi Terkini Demo di Jakarta Buntut Brimob Lindas Driver Ojol Affan | Obrolan Newsroom,2025-08-29T10:57:40Z,8/29/2025,17:57:40,UCPAxpUn1mrn14xU0JpsLhDg,Kompas.com,5620000,179530,522,37,FALSE
oA14BTKpEuU,https://www.youtube.com/watch?v=oA14BTKpEuU,"LIVE DEMO HARI INI, OJOL DAN MAHASISWA DEMO DI GEDUNG DPR RI DAN MARKO BRIMOB JAKARTA PUSAT",2025-08-29T10:56:07Z,8/29/2025,17:56:07,UCL41fuFtH4OvacRQn-A9liA,Basith ID,20200,155972,956,8,FALSE
KaLQ1L4PTs8,https://www.youtube.com/watch?v=KaLQ1L4PTs8,Terimakasih Affan Kurniawan #gojek #ojol #demo #affan,2025-08-29T10:55:05Z,8/29/2025,17:55:05,UCGtaX8pfvqatlrx1eOGcgGA,Sudrajat Short,415,726,14,0,TRUE
UvwxWqhpWlI,https://www.youtube.com/watch?v=UvwxWqhpWlI,Ojol berduka #demodpr #dpr  #indonesia #jakarta #mahasiswa l #gojek #grab ##shortvideo  #shorts,2025-08-29T10:54:49Z,8/29/2025,17:54:49,UC-osMnvucfcpFDuAp6TlruA,AGWYNET Chanel,69,479,9,2,FALSE
uDzKd4Dqrcg,https://www.youtube.com/watch?v=uDzKd4Dqrcg,OJOL DILINDAS BRIMOB! Ini Respon Mitra Gojek,2025-08-29T10:48:03Z,8/29/2025,17:48:03,UCholoLLLiO1-59IgeZAR1dA,Expectainment,1350,56,7,2,FALSE
Mwv8UqxRdRE,https://www.youtube.com/watch?v=Mwv8UqxRdRE,Solidaritas Sesama Ojol Setelah Kejadian Affan Kurniawan,2025-08-29T10:41:35Z,8/29/2025,17:41:35,UCWCR6xWAXlqjmzqA9SNpr9A,pengarang cerita ,200,904,6,0,TRUE
XShBQqjmWrs,https://www.youtube.com/watch?v=XShBQqjmWrs,definisi hilang satu tumbuh seribu ?? Respect for gojek ??#dprri #prabowo,2025-08-29T10:40:10Z,8/29/2025,17:40:10,UCDPtBZbOnLnxYU1o4VVuBow,Atta Chasmitha,33200,100,4,1,TRUE
4non6-vfuhs,https://www.youtube.com/watch?v=4non6-vfuhs,P1LUnya T4NG1S4N Ibunda Driver Ojol Affan Kurniawan Saat Melihat Pak Anies Baswedan,2025-08-29T10:33:09Z,8/29/2025,17:33:09,UCd8orEgupAyMZe3jeQ2iXQA,Wak Ghogo,1200,800,12,0,TRUE
f1P-zli1GV4,https://www.youtube.com/watch?v=f1P-zli1GV4,AFFAN #gojek #ojol,2025-08-29T10:32:01Z,8/29/2025,17:32:01,UClKCk5_MiR_l6rgDmdNaXSA,LIKE TO LIKE ,78,786,16,3,TRUE
mIaVxaQWwE8,https://www.youtube.com/watch?v=mIaVxaQWwE8,Aksi Solidaritas untuk Driver Ojol terlindas Mobil Rantis #malang #ojol #gojek #demo #demonstration,2025-08-29T10:31:03Z,8/29/2025,17:31:03,UCrXdxbpnstuIITFERK2N0jQ,Jejak Momon,587,20,0,0,TRUE
nd1h22_AK7I,https://www.youtube.com/watch?v=nd1h22_AK7I,sad #viral #beritaterkini #shortvideo #gojek #ojol #fyp #shorts #short #sad  #demo #garda #ytshorts,2025-08-29T10:28:00Z,8/29/2025,17:28:00,UCfuxde6k96iHVIDRrOYmrcw,VinoAcil,184,2,1,0,TRUE
MkmVka_qW2g,https://www.youtube.com/watch?v=MkmVka_qW2g,Ditindas & Dilindas #demokrasi #demo #gojek #driver #ojek #dpr #unjukrasa #transparansi #polri #fyp,2025-08-29T10:26:12Z,8/29/2025,17:26:12,UCBO2C_dKocJ7S3rjBu7OHdg,Transparan Institute ,1200,160,1,0,TRUE
OHDyi2aTYS8,https://www.youtube.com/watch?v=OHDyi2aTYS8,Prosesi Pemakaman Affan Kurniawan Drivel OJOL,2025-08-29T10:25:37Z,8/29/2025,17:25:37,UC-RV-CAKv9M13--vav7Zkag,Gregs News,1010,567,6,0,TRUE
AdXYNVB2Ujs,https://www.youtube.com/watch?v=AdXYNVB2Ujs,?? KISAH VIRAL?? Kronologi Tewasnya Seorang Driver Ojol yang Ditabrak oleh Aparat Saat Demo??,2025-08-29T10:24:46Z,8/29/2025,17:24:46,UCNfQ8s9HobEPPOH871YdGEw,Nindra Story,4600,694,7,2,FALSE
3VxohZYgvx4,https://www.youtube.com/watch?v=3VxohZYgvx4,D3MO OJOL MASIH BERLANJUT,2025-08-29T10:20:29Z,8/29/2025,17:20:29,UC2-2inGDJIStI62Gs4S3gvg,Katakan Tutus,133000,138164,678,0,FALSE
LuTCzwPXjYI,https://www.youtube.com/watch?v=LuTCzwPXjYI,Ribuan Ojol Iring-iringan Antar Jenazah Affan Kurniawan #shorts,2025-08-29T10:17:53Z,8/29/2025,17:17:53,UCoSkllfpgmFHtbVK835QaQg,Official iNews,9930000,8593,251,24,FALSE
oRrGLo2za_c,https://www.youtube.com/watch?v=oRrGLo2za_c,ras terkuat didunia jualan es saat demo #beritaterkini #demo #ojol,2025-08-29T10:17:08Z,8/29/2025,17:17:08,UCb6Be0NfrGTZgiLTZogSG6A,SANI SAMIL,15700,21124,21,1,TRUE
ucq9BWikbcY,https://www.youtube.com/watch?v=ucq9BWikbcY,"TNI TURUN KEJALAN, TRAUMA KEJADIAN OJOL #demohariini #tni #dprri #ojol",2025-08-29T10:12:43Z,8/29/2025,17:12:43,UCDkpZPI0OBTucQdjvN9zmeQ,Siap55,2020000,122721,2871,82,TRUE
9z0mu9BFg38,https://www.youtube.com/watch?v=9z0mu9BFg38,Mantan Gubernur DKI Jakarta ikut Melayat Affan #shorts #gojek #indonesiaberduka #ojol #anisbaswedan,2025-08-29T10:07:28Z,8/29/2025,17:07:28,UC1RpfVF_cYqIpA_CfM_56nw,RuHa,5,1146,11,2,TRUE
QLJ38AwGi34,https://www.youtube.com/watch?v=QLJ38AwGi34,ada yang aneh memang.. #ojol #gojek #demo #dance #new #news #viral #shorts,2025-08-29T09:59:23Z,8/29/2025,16:59:23,UC4vbnZNYXE5uvVd-1BtRY4g,Channel kocak01,13600,1350,3,0,TRUE
W5sA0iUXdAk,https://www.youtube.com/watch?v=W5sA0iUXdAk,PANGGIL LANGSUNG KE RUMAH GOJEK YANG KENA DEMO?.,2025-08-29T09:58:20Z,8/29/2025,16:58:20,UC4tS4Q_Cno5JVcIUXxQOOpA,Ricis Official,48700000,42824,4018,229,FALSE
DLtRBRiAaWg,https://www.youtube.com/watch?v=DLtRBRiAaWg,PRABOWO Angkat Bicara Soal Demo di DPR RI yang Menewaskan Ojol,2025-08-29T09:53:25Z,8/29/2025,16:53:25,UC_gL1ezCJo8PWgo-Ea1kg1g,Tribun Pantura,51600,871,3,0,TRUE
i1ycKUQ7NUk,https://www.youtube.com/watch?v=i1ycKUQ7NUk,BREAKING NEWS - Hasil Pemeriksaan 7 Anggota Brimob Tabrak Ojol di Divpropam Polri,2025-08-29T09:50:53Z,8/29/2025,16:50:53,UC5BMIWZe9isJXLZZWPWvBlg,KOMPASTV,19100000,70105,490,97,FALSE
2bePwvfjz0I,https://www.youtube.com/watch?v=2bePwvfjz0I,"ANGGOTA DPD RI KECAM BRUTALITAS APARAT, OJOL TEWAS TERLINDAS RANTIS BRIMOB",2025-08-29T09:50:30Z,8/29/2025,16:50:30,UCoWIoXbcxVfpkyhDgi610yA,SIB news network,85600,168,52,41,FALSE
k0vRvXURelE,https://www.youtube.com/watch?v=k0vRvXURelE,R.I.P affan si ojol korban BRIMOB #fyp #ojol #viral #viralvideo #viralshort #shorts #shortvideo,2025-08-29T09:49:37Z,8/29/2025,16:49:37,UCBrHUWz7wq6N4X6eezSaCKA,Anak_tunggal03,215,1225,21,0,TRUE
ZJDLOTlrd7s,https://www.youtube.com/watch?v=ZJDLOTlrd7s,situasi terbaru demo mahasiswa bersama gojek hari ini,2025-08-29T09:47:10Z,8/29/2025,16:47:10,UCKDYfmDCOzpGOmC1OuSKkGA,cak teguh kawi,53000,116,8,1,FALSE
